1026,Positivo P26 Dual SIM 32 MB preto 32 MB RAM,87.0,"",750,"","","",Positivo P26,"","","",""
1027,Moto E32 Dual SIM 64 GB rosa 4 GB RAM,839.0,1.045,1559,"","","",Moto E32,Moto E32 Dual SIM 64 GB rosa,64,rosa,4 GB RAM
1028,Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb,1.559,"",null,"","","","","","","",""
1029,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM,3.199,"",275,10,"319,90",sem juros,Samsung Galaxy Note20 5G,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico,256,cinza-místico,8 GB RAM
1030,Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM,1.349,"",3146,"","","",Xiaomi Redmi Note 11 (Snapdragon),Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray,128,graphite gray,6 GB RAM
1031,Smartphone Motorola Moto G42 128gb 4gb Ram Rosê,1.999,"",null,10,"199,90",sem juros,"","","","",""
1032,Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde,1.499,"",null,10,"149,90",sem juros,"","","","",""
1033,Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093,149.0,"",null,4,"37,25",sem juros,Celular Nokia 105,"","","",""
1034,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
1035,Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto,899.0,1.427,null,10,"89,90",sem juros,Smartphone Samsung Galaxy A03s,"","","",""
1036,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.039,1.301,null,"","","","","","","",""
1037,Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM,1.02,"",2876,"","","",Moto G22,Moto G22 Dual SIM 128 GB cosmic black,128,cosmic black,4 GB RAM
1038,Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM,1.1,"",118,10,"",sem juros,Philco Hit PCS01,Philco Hit PCS01 Dual SIM 64 GB preto,64,preto,4 GB RAM
1039,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM,2.929,"",2987,10,"292,90",sem juros,Xiaomi Mi 9T,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão,64,preto-carvão,6 GB RAM
1040,Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6'',559.0,"",null,"","","","","","","",""
1041,Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM,4.699,"",124,10,"",sem juros,Samsung Galaxy S22+ (Snapdragon),Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white,128,white,8 GB RAM
1042,Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM,790.0,1.550,6,"","","",Samsung Galaxy A04e,Samsung Galaxy A04e Dual SIM 64 GB black,64,black,3 GB RAM
1043,Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM,2.624,"",198,"","","",Motorola Edge 20 Lite,Motorola Edge 20 Lite Dual SIM 128 GB grafite,128,grafite,6 GB RAM
1044,CAT S52 Dual SIM 64 GB preto 4 GB RAM,2.985,"",36,"","","",CAT S52,CAT S52 Dual SIM 64 GB preto,64,preto,4 GB RAM
1045,Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto,359.0,"",null,"","","",Celular Smartphone Tcl 201 5'' 32gb 1gb,"","","",""
1046,Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose,899.0,1.665,null,10,"89,90",sem juros,Smartphone Motorola Moto E32,"","","",""
1047,LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM,987.0,"",2301,"","","",LG K52 (13 Mpx),LG K52 (13 Mpx) Dual SIM 64 GB green,64,green,3 GB RAM
1048,Samsung Galaxy A23 128gb 4gb Ram Branco,1.249,"",917,10,"124,90",sem juros,"","","","",""
1049,LG K41S 32 GB preto 3 GB RAM,889.0,"",22,10,"88,90",sem juros,"",LG K41S 32 GB preto,32,preto,3 GB RAM
1050,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
1051,Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM,679.0,1.099,4614,10,"67,90",sem juros,Samsung Galaxy A03 Core,Samsung Galaxy A03 Core Dual SIM 32 GB black,32,black,2 GB RAM
1052,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
1053,Moto G82 5G Dual SIM 128 GB branco 6 GB RAM,1.899,2.999,234,10,"189,90",sem juros,Moto G82 5G,Moto G82 5G Dual SIM 128 GB branco,128,branco,6 GB RAM
1054,Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM,809.0,"988,09",4247,"","","",Samsung Galaxy A03s,Samsung Galaxy A03s Dual SIM 64 GB preto,64,preto,4 GB RAM
1055,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung",679.0,1.099,null,10,"67,90",sem juros,"","","","",""
1056,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
1057,Moto G22 128 GB cosmic black 4 GB RAM,1.095,1.339,399,10,"109,50",sem juros,"",Moto G22 128 GB cosmic black,128,cosmic black,4 GB RAM
1058,"Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola",2.733,3.999,null,10,"273,32",sem juros,"","","","",""
1059,Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim,256.0,"",null,8,"32,03",sem juros,Soyes Xs13 Mini Smartphone 3g Android 6.0,"","","",""
1060,Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung,2.573,4.499,null,9,"285,89",sem juros,"","","","",""
1061,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM,1.33,"",1542,"","","",Xiaomi Pocophone Poco M3 Pro 5G,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black,64,power black,4 GB RAM
1062,Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul,857.0,1.499,null,10,"85,70",sem juros,"","","","",""
1063,Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM,1.099,1.599,2830,10,"109,90",sem juros,Samsung Galaxy A13,Samsung Galaxy A13 Dual SIM 128 GB branco,128,branco,4 GB RAM
1064,Realme 9i Dual SIM 128 GB prism black 6 GB RAM,1.279,"",36,"","","",Realme 9i,Realme 9i Dual SIM 128 GB prism black,128,prism black,6 GB RAM
1065,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM,2.399,3.999,1481,10,"239,90",sem juros,Samsung Galaxy S20 FE 5G,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender,128,cloud lavender,6 GB RAM
1066,Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM,1.3,"",1709,"","","",Samsung Galaxy M13,Samsung Galaxy M13 Dual SIM 128 GB cobre,128,cobre,4 GB RAM
1067,Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal,1.247,"",null,"","","","","","","",""
1068,Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM,1.219,1.465,1792,"","","",Moto G52,Moto G52 Dual SIM 128 GB charcoal grey,128,charcoal grey,4 GB RAM
1069,Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM,559.0,"",1130,"","","",Philco Hit P8,Philco Hit P8 Dual SIM 32 GB dark blue,32,dark blue,3 GB RAM
1070,LG K61 Dual SIM 128 GB titânio 4 GB RAM,1.07,"",1122,"","","",LG K61,LG K61 Dual SIM 128 GB titânio,128,titânio,4 GB RAM
1071,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung",719.0,1.099,null,10,"71,92",sem juros,"","","","",""
1072,Smartphone Motorola Moto E22 64gb Azul,1.084,1.299,null,10,"108,43",sem juros,"","","","",""
1073,Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung,1.799,2.299,null,9,"199,89",sem juros,"","","","",""
1074,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM,1.482,"",789,"","","",Xiaomi Pocophone Poco M4 Pro,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue,128,cool blue,6 GB RAM
1075,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
1076,Positivo P26 Dual SIM 32 MB preto 32 MB RAM,87.0,"",750,"","","",Positivo P26,"","","",""
1077,Moto E32 Dual SIM 64 GB rosa 4 GB RAM,839.0,1.045,1559,"","","",Moto E32,Moto E32 Dual SIM 64 GB rosa,64,rosa,4 GB RAM
1078,Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb,1.559,"",null,"","","","","","","",""
1079,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM,3.199,"",275,10,"319,90",sem juros,Samsung Galaxy Note20 5G,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico,256,cinza-místico,8 GB RAM
1080,Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM,1.349,"",3146,"","","",Xiaomi Redmi Note 11 (Snapdragon),Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray,128,graphite gray,6 GB RAM
1081,Smartphone Motorola Moto G42 128gb 4gb Ram Rosê,1.999,"",null,10,"199,90",sem juros,"","","","",""
1082,Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde,1.499,"",null,10,"149,90",sem juros,"","","","",""
1083,Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093,149.0,"",null,4,"37,25",sem juros,Celular Nokia 105,"","","",""
1084,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
1085,Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto,899.0,1.427,null,10,"89,90",sem juros,Smartphone Samsung Galaxy A03s,"","","",""
1086,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.039,1.301,null,"","","","","","","",""
1087,Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM,1.02,"",2876,"","","",Moto G22,Moto G22 Dual SIM 128 GB cosmic black,128,cosmic black,4 GB RAM
1088,Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM,1.1,"",118,10,"",sem juros,Philco Hit PCS01,Philco Hit PCS01 Dual SIM 64 GB preto,64,preto,4 GB RAM
1089,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM,2.929,"",2987,10,"292,90",sem juros,Xiaomi Mi 9T,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão,64,preto-carvão,6 GB RAM
1090,Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6'',559.0,"",null,"","","","","","","",""
1091,Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM,4.699,"",124,10,"",sem juros,Samsung Galaxy S22+ (Snapdragon),Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white,128,white,8 GB RAM
1092,Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM,790.0,1.550,6,"","","",Samsung Galaxy A04e,Samsung Galaxy A04e Dual SIM 64 GB black,64,black,3 GB RAM
1093,Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM,2.624,"",198,"","","",Motorola Edge 20 Lite,Motorola Edge 20 Lite Dual SIM 128 GB grafite,128,grafite,6 GB RAM
1094,CAT S52 Dual SIM 64 GB preto 4 GB RAM,2.985,"",36,"","","",CAT S52,CAT S52 Dual SIM 64 GB preto,64,preto,4 GB RAM
1095,Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto,359.0,"",null,"","","",Celular Smartphone Tcl 201 5'' 32gb 1gb,"","","",""
1096,Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose,899.0,1.665,null,10,"89,90",sem juros,Smartphone Motorola Moto E32,"","","",""
1097,LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM,987.0,"",2301,"","","",LG K52 (13 Mpx),LG K52 (13 Mpx) Dual SIM 64 GB green,64,green,3 GB RAM
1098,Samsung Galaxy A23 128gb 4gb Ram Branco,1.249,"",917,10,"124,90",sem juros,"","","","",""
1099,LG K41S 32 GB preto 3 GB RAM,889.0,"",22,10,"88,90",sem juros,"",LG K41S 32 GB preto,32,preto,3 GB RAM
1100,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
1101,Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM,679.0,1.099,4614,10,"67,90",sem juros,Samsung Galaxy A03 Core,Samsung Galaxy A03 Core Dual SIM 32 GB black,32,black,2 GB RAM
1102,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
1103,Moto G82 5G Dual SIM 128 GB branco 6 GB RAM,1.899,2.999,234,10,"189,90",sem juros,Moto G82 5G,Moto G82 5G Dual SIM 128 GB branco,128,branco,6 GB RAM
1104,Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM,809.0,"988,09",4247,"","","",Samsung Galaxy A03s,Samsung Galaxy A03s Dual SIM 64 GB preto,64,preto,4 GB RAM
1105,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung",679.0,1.099,null,10,"67,90",sem juros,"","","","",""
1106,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
1107,Moto G22 128 GB cosmic black 4 GB RAM,1.095,1.339,399,10,"109,50",sem juros,"",Moto G22 128 GB cosmic black,128,cosmic black,4 GB RAM
1108,"Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola",2.733,3.999,null,10,"273,32",sem juros,"","","","",""
1109,Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim,256.0,"",null,8,"32,03",sem juros,Soyes Xs13 Mini Smartphone 3g Android 6.0,"","","",""
1110,Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung,2.573,4.499,null,9,"285,89",sem juros,"","","","",""
1111,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM,1.33,"",1542,"","","",Xiaomi Pocophone Poco M3 Pro 5G,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black,64,power black,4 GB RAM
1112,Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul,857.0,1.499,null,10,"85,70",sem juros,"","","","",""
1113,Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM,1.099,1.599,2830,10,"109,90",sem juros,Samsung Galaxy A13,Samsung Galaxy A13 Dual SIM 128 GB branco,128,branco,4 GB RAM
1114,Realme 9i Dual SIM 128 GB prism black 6 GB RAM,1.279,"",36,"","","",Realme 9i,Realme 9i Dual SIM 128 GB prism black,128,prism black,6 GB RAM
1115,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM,2.399,3.999,1481,10,"239,90",sem juros,Samsung Galaxy S20 FE 5G,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender,128,cloud lavender,6 GB RAM
1116,Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM,1.3,"",1709,"","","",Samsung Galaxy M13,Samsung Galaxy M13 Dual SIM 128 GB cobre,128,cobre,4 GB RAM
1117,Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal,1.247,"",null,"","","","","","","",""
1118,Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM,1.219,1.465,1792,"","","",Moto G52,Moto G52 Dual SIM 128 GB charcoal grey,128,charcoal grey,4 GB RAM
1119,Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM,559.0,"",1130,"","","",Philco Hit P8,Philco Hit P8 Dual SIM 32 GB dark blue,32,dark blue,3 GB RAM
1120,LG K61 Dual SIM 128 GB titânio 4 GB RAM,1.07,"",1122,"","","",LG K61,LG K61 Dual SIM 128 GB titânio,128,titânio,4 GB RAM
1121,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung",719.0,1.099,null,10,"71,92",sem juros,"","","","",""
1122,Smartphone Motorola Moto E22 64gb Azul,1.084,1.299,null,10,"108,43",sem juros,"","","","",""
1123,Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung,1.799,2.299,null,9,"199,89",sem juros,"","","","",""
1124,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM,1.482,"",789,"","","",Xiaomi Pocophone Poco M4 Pro,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue,128,cool blue,6 GB RAM
1125,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
1126,Positivo P26 Dual SIM 32 MB preto 32 MB RAM,87.0,"",750,"","","",Positivo P26,"","","",""
1127,Moto E32 Dual SIM 64 GB rosa 4 GB RAM,839.0,1.045,1559,"","","",Moto E32,Moto E32 Dual SIM 64 GB rosa,64,rosa,4 GB RAM
1128,Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb,1.559,"",null,"","","","","","","",""
1129,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM,3.199,"",275,10,"319,90",sem juros,Samsung Galaxy Note20 5G,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico,256,cinza-místico,8 GB RAM
1130,Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM,1.349,"",3146,"","","",Xiaomi Redmi Note 11 (Snapdragon),Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray,128,graphite gray,6 GB RAM
1131,Smartphone Motorola Moto G42 128gb 4gb Ram Rosê,1.999,"",null,10,"199,90",sem juros,"","","","",""
1132,Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde,1.499,"",null,10,"149,90",sem juros,"","","","",""
1133,Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093,149.0,"",null,4,"37,25",sem juros,Celular Nokia 105,"","","",""
1134,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
1135,Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto,899.0,1.427,null,10,"89,90",sem juros,Smartphone Samsung Galaxy A03s,"","","",""
1136,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.039,1.301,null,"","","","","","","",""
1137,Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM,1.02,"",2876,"","","",Moto G22,Moto G22 Dual SIM 128 GB cosmic black,128,cosmic black,4 GB RAM
1138,Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM,1.1,"",118,10,"",sem juros,Philco Hit PCS01,Philco Hit PCS01 Dual SIM 64 GB preto,64,preto,4 GB RAM
1139,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM,2.929,"",2987,10,"292,90",sem juros,Xiaomi Mi 9T,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão,64,preto-carvão,6 GB RAM
1140,Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6'',559.0,"",null,"","","","","","","",""
1141,Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM,4.699,"",124,10,"",sem juros,Samsung Galaxy S22+ (Snapdragon),Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white,128,white,8 GB RAM
1142,Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM,790.0,1.550,6,"","","",Samsung Galaxy A04e,Samsung Galaxy A04e Dual SIM 64 GB black,64,black,3 GB RAM
1143,Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM,2.624,"",198,"","","",Motorola Edge 20 Lite,Motorola Edge 20 Lite Dual SIM 128 GB grafite,128,grafite,6 GB RAM
1144,CAT S52 Dual SIM 64 GB preto 4 GB RAM,2.985,"",36,"","","",CAT S52,CAT S52 Dual SIM 64 GB preto,64,preto,4 GB RAM
1145,Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto,359.0,"",null,"","","",Celular Smartphone Tcl 201 5'' 32gb 1gb,"","","",""
1146,Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose,899.0,1.665,null,10,"89,90",sem juros,Smartphone Motorola Moto E32,"","","",""
1147,LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM,987.0,"",2301,"","","",LG K52 (13 Mpx),LG K52 (13 Mpx) Dual SIM 64 GB green,64,green,3 GB RAM
1148,Samsung Galaxy A23 128gb 4gb Ram Branco,1.249,"",917,10,"124,90",sem juros,"","","","",""
1149,LG K41S 32 GB preto 3 GB RAM,889.0,"",22,10,"88,90",sem juros,"",LG K41S 32 GB preto,32,preto,3 GB RAM
1150,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
1151,Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM,679.0,1.099,4614,10,"67,90",sem juros,Samsung Galaxy A03 Core,Samsung Galaxy A03 Core Dual SIM 32 GB black,32,black,2 GB RAM
1152,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
1153,Moto G82 5G Dual SIM 128 GB branco 6 GB RAM,1.899,2.999,234,10,"189,90",sem juros,Moto G82 5G,Moto G82 5G Dual SIM 128 GB branco,128,branco,6 GB RAM
1154,Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM,809.0,"988,09",4247,"","","",Samsung Galaxy A03s,Samsung Galaxy A03s Dual SIM 64 GB preto,64,preto,4 GB RAM
1155,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung",679.0,1.099,null,10,"67,90",sem juros,"","","","",""
1156,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
1157,Moto G22 128 GB cosmic black 4 GB RAM,1.095,1.339,399,10,"109,50",sem juros,"",Moto G22 128 GB cosmic black,128,cosmic black,4 GB RAM
1158,"Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola",2.733,3.999,null,10,"273,32",sem juros,"","","","",""
1159,Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim,256.0,"",null,8,"32,03",sem juros,Soyes Xs13 Mini Smartphone 3g Android 6.0,"","","",""
1160,Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung,2.573,4.499,null,9,"285,89",sem juros,"","","","",""
1161,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM,1.33,"",1542,"","","",Xiaomi Pocophone Poco M3 Pro 5G,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black,64,power black,4 GB RAM
1162,Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul,857.0,1.499,null,10,"85,70",sem juros,"","","","",""
1163,Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM,1.099,1.599,2830,10,"109,90",sem juros,Samsung Galaxy A13,Samsung Galaxy A13 Dual SIM 128 GB branco,128,branco,4 GB RAM
1164,Realme 9i Dual SIM 128 GB prism black 6 GB RAM,1.279,"",36,"","","",Realme 9i,Realme 9i Dual SIM 128 GB prism black,128,prism black,6 GB RAM
1165,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM,2.399,3.999,1481,10,"239,90",sem juros,Samsung Galaxy S20 FE 5G,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender,128,cloud lavender,6 GB RAM
1166,Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM,1.3,"",1709,"","","",Samsung Galaxy M13,Samsung Galaxy M13 Dual SIM 128 GB cobre,128,cobre,4 GB RAM
1167,Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal,1.247,"",null,"","","","","","","",""
1168,Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM,1.219,1.465,1792,"","","",Moto G52,Moto G52 Dual SIM 128 GB charcoal grey,128,charcoal grey,4 GB RAM
1169,Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM,559.0,"",1130,"","","",Philco Hit P8,Philco Hit P8 Dual SIM 32 GB dark blue,32,dark blue,3 GB RAM
1170,LG K61 Dual SIM 128 GB titânio 4 GB RAM,1.07,"",1122,"","","",LG K61,LG K61 Dual SIM 128 GB titânio,128,titânio,4 GB RAM
1171,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung",719.0,1.099,null,10,"71,92",sem juros,"","","","",""
1172,Smartphone Motorola Moto E22 64gb Azul,1.084,1.299,null,10,"108,43",sem juros,"","","","",""
1173,Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung,1.799,2.299,null,9,"199,89",sem juros,"","","","",""
1174,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM,1.482,"",789,"","","",Xiaomi Pocophone Poco M4 Pro,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue,128,cool blue,6 GB RAM
1175,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
1176,Positivo P26 Dual SIM 32 MB preto 32 MB RAM,87.0,"",750,"","","",Positivo P26,"","","",""
1177,Moto E32 Dual SIM 64 GB rosa 4 GB RAM,839.0,1.045,1559,"","","",Moto E32,Moto E32 Dual SIM 64 GB rosa,64,rosa,4 GB RAM
1178,Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb,1.559,"",null,"","","","","","","",""
1179,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM,3.199,"",275,10,"319,90",sem juros,Samsung Galaxy Note20 5G,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico,256,cinza-místico,8 GB RAM
1180,Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM,1.349,"",3146,"","","",Xiaomi Redmi Note 11 (Snapdragon),Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray,128,graphite gray,6 GB RAM
1181,Smartphone Motorola Moto G42 128gb 4gb Ram Rosê,1.999,"",null,10,"199,90",sem juros,"","","","",""
1182,Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde,1.499,"",null,10,"149,90",sem juros,"","","","",""
1183,Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093,149.0,"",null,4,"37,25",sem juros,Celular Nokia 105,"","","",""
1184,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
1185,Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto,899.0,1.427,null,10,"89,90",sem juros,Smartphone Samsung Galaxy A03s,"","","",""
